# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Mar 19 21:58:06 2026
#
# User preference: *
#
# CONSTRAINT:  where (pl_orbperstr < 10
# CONSTRAINT:  and pl_radjstr > 0.8
# CONSTRAINT:  and pl_bmassjstr between 0.3 and 11
# CONSTRAINT:  and pl_eqtstr between 1000 and 3000)
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
XO-4 b,XO-4,0,1,1,Transit,2010,Lowell Observatory,Published Confirmed,0,<a refstr=SOUTHWORTH_2011 href=https://ui.adsabs.harvard.edu/abs/2011MNRAS.417.2166S/abstract target=ref>Southworth 2011</a>,4.12508280000,0.00000400000,-0.00000400000,0,0.0547400000,0.0016300000,-0.0006400000,0,14.42598300,4.31546500,-0.70616700,0,1.28700000,0.38500000,-0.06300000,0,491.68301000,35.27913000,-21.61244000,0,1.54700000,0.11100000,-0.06800000,0,Mass,,,,,,,,,1630.00,170.00,-40.00,0,0,<a refstr=SOUTHWORTH_2011 href=https://ui.adsabs.harvard.edu/abs/2011MNRAS.417.2166S/abstract target=ref>Southworth 2011</a>,,6397.00,70.00,-70.00,0,1.531000,0.386000,-0.069000,0,1.285000,0.118000,-0.045000,0,-0.0400,0.0500,-0.0500,0,[Fe/H],4.177000,0.034000,-0.172000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h21m33.13s,110.3880285,+58d16m05.19s,58.2681094,272.65500000,2.91400000,-2.85500000,10.8140000,0.0080000,-0.0080000,9.4060000,0.0230000,-0.0230000,10.5131000,0.0003830,-0.0003830,2018-04-25,2011-11,2016-01-14
XO-4 b,XO-4,0,1,1,Transit,2010,Lowell Observatory,Published Confirmed,0,<a refstr=SOUTHWORTH_2010 href=https://ui.adsabs.harvard.edu/abs/2010MNRAS.408.1689S/abstract target=ref> Southworth 2010 </a>,4.12502000000,0.00002000000,-0.00002000000,0,0.0547500000,0.0009700000,-0.0006200000,0,14.45961000,4.25942000,-0.67254000,0,1.29000000,0.38000000,-0.06000000,0,483.41943000,50.85280000,-48.94582000,0,1.52100000,0.16000000,-0.15400000,0,Mass,,,,,,,,,1630.00,169.00,-36.00,0,0,<a refstr=SOUTHWORTH_2010 href=https://ui.adsabs.harvard.edu/abs/2010MNRAS.408.1689S/abstract target=ref> Southworth 2010 </a>,,6397.00,70.00,-70.00,0,1.530000,0.362000,-0.070000,0,1.285000,0.070000,-0.043000,0,-0.0400,0.0500,-0.0500,0,[Fe/H],4.178000,0.034000,-0.169000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h21m33.13s,110.3880285,+58d16m05.19s,58.2681094,272.65500000,2.91400000,-2.85500000,10.8140000,0.0080000,-0.0080000,9.4060000,0.0230000,-0.0230000,10.5131000,0.0003830,-0.0003830,2018-04-25,2010-11,2016-01-14
TOI-3819 b,TOI-3819,1,1,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=YEE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....1Y/abstract target=ref>Yee et al. 2023</a>,3.24431410000,0.00000550000,-0.00000550000,0,0.0461100000,0.0006900000,-0.0009600000,0,13.13692538,0.40352331,-0.39231432,0,1.17200000,0.03600000,-0.03500000,0,352.78953177,57.20911326,-63.56568140,0,1.11000000,0.18000000,-0.20000000,0,Mass,0.000000,,,0,1186.0000,61.0000,-55.0000,0,1633.00,21.00,-19.00,0,0,<a refstr=YEE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....1Y/abstract target=ref>Yee et al. 2023</a>,,5859.00,72.00,-71.00,0,1.538000,0.037000,-0.037000,0,1.242000,0.057000,-0.076000,0,0.2730,0.0840,-0.0820,0,[Fe/H],4.156000,0.027000,-0.029000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h07m27.18s,121.8632568,+29d23m19.12s,29.3886446,558.14100000,13.04500000,-12.47300000,12.5420000,0.0570000,-0.0570000,11.0770000,0.0170000,-0.0170000,12.4130000,0.0002260,-0.0002260,2023-02-27,2023-03,2023-02-27
HATS-65 b,HATS-65,1,2,1,Transit,2018,HATSouth,Published Confirmed,0,<a refstr=HARTMAN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157...55H/abstract target=ref>Hartman et al. 2019</a>,3.10516100000,0.00000160000,-0.00000160000,0,0.0449700000,0.0003300000,-0.0003300000,0,16.82470900,0.56045000,-0.56045000,0,1.50100000,0.05000000,-0.05000000,0,260.93843000,26.37989000,-26.37989000,0,0.82100000,0.08300000,-0.08300000,0,Mass,0.062000,,,1,1178.0000,53.0000,-50.0000,0,1634.00,18.00,-18.00,0,0,<a refstr=HARTMAN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157...55H/abstract target=ref>Hartman et al. 2019</a>,,6277.00,30.00,-30.00,0,1.310000,0.027000,-0.027000,0,1.257000,0.028000,-0.028000,0,0.1990,0.0550,-0.0550,0,[Fe/H],4.303000,0.020000,-0.020000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h31m45.55s,292.9397825,-26d44m24.73s,-26.7402021,493.32000000,12.61900000,-12.01500000,12.6790000,0.0690000,-0.0690000,11.0950000,0.0230000,-0.0230000,12.3793000,0.0004400,-0.0004400,2024-07-12,2019-02,2024-07-12
WASP-46 b,WASP-46,1,1,1,Transit,2011,SuperWASP,Published Confirmed,0,<a refstr=CICERI_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.456..990C/abstract target=ref>Ciceri et al. 2016</a>,1.43036763000,0.00000093000,-0.00000093000,0,0.0233500000,0.0007200000,-0.0007200000,0,13.15936600,0.41473300,-0.41473300,0,1.17400000,0.03700000,-0.03700000,0,607.05530000,41.31790000,-41.31790000,0,1.91000000,0.13000000,-0.13000000,0,Mass,,,,,,,,,1636.00,44.00,-44.00,0,0,<a refstr=CICERI_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.456..990C/abstract target=ref>Ciceri et al. 2016</a>,G6 V,5600.00,,,0,0.858000,0.027000,-0.027000,0,0.828000,0.076000,-0.076000,0,-0.3000,,,0,[Fe/H],4.489000,0.014000,-0.014000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,21h14m56.88s,318.7370122,-55d52m18.71s,-55.8718634,375.31000000,4.46200000,-4.36000000,13.0430000,0.0690000,-0.0690000,11.4010000,0.0260000,-0.0260000,12.8519000,0.0002580,-0.0002580,2015-12-02,2016-02,2015-12-03
HAT-P-24 b,HAT-P-24,0,2,1,Transit,2010,HATNet,Published Confirmed,0,<a refstr=KIPPING_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010arXiv1008.3389K/abstract target=ref> Kipping et al. 2010 </a>,3.35524000000,0.00000700000,-0.00000700000,0,0.0465000000,0.0006000000,-0.0006000000,0,13.92200000,0.75100000,-0.75100000,0,1.24200000,0.06700000,-0.06700000,0,217.70400000,10.48800000,-10.48800000,0,0.68500000,0.03300000,-0.03300000,0,Mass,0.067000,0.024000,-0.024000,0,,,,,1637.00,42.00,-42.00,0,0,<a refstr=KIPPING_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010arXiv1008.3389K/abstract target=ref> Kipping et al. 2010 </a>,F8,6373.00,80.00,-80.00,0,1.317000,0.068000,-0.068000,0,1.191000,0.042000,-0.042000,0,-0.1600,0.0800,-0.0800,0,[Fe/H],4.270000,0.040000,-0.040000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h15m18.03s,108.8251171,+14d15m45.38s,14.2626064,415.34400000,6.63600000,-6.43500000,11.7620000,0.0220000,-0.0220000,10.5430000,0.0200000,-0.0200000,11.6396000,0.0004760,-0.0004760,2018-04-25,2010-12,2014-05-14
HATS-11 b,HATS-11,0,1,1,Transit,2016,HATSouth,Published Confirmed,0,<a refstr=RABUS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....152...88R/abstract target=ref>Rabus et al. 2016</a>,3.61916130000,0.00000990000,-0.00000990000,0,0.0461400000,0.0009300000,-0.0009300000,0,16.92559000,0.87430200,-0.87430200,0,1.51000000,0.07800000,-0.07800000,0,270.15550000,38.13960000,-38.13960000,0,0.85000000,0.12000000,-0.12000000,0,Mass,0.340000,,,1,,,,,1637.00,48.00,-48.00,0,0,<a refstr=RABUS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....152...88R/abstract target=ref>Rabus et al. 2016</a>,G0,6060.00,150.00,-150.00,0,1.444000,0.057000,-0.057000,0,1.000000,0.060000,-0.060000,0,-0.3900,0.0600,-0.0600,0,[Fe/H],4.118000,0.026000,-0.026000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h17m36.18s,289.4007603,-22d23m24.03s,-22.3900092,944.60300000,32.26200000,-30.23300000,14.0600000,0.1030000,-0.1030000,12.2430000,0.0250000,-0.0250000,13.8333000,0.0002550,-0.0002550,2018-10-24,2016-10,2016-09-29
Kepler-43 b,Kepler-43,0,1,1,Transit,2011,Kepler,Published Confirmed,0,<a refstr=BONOMO_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011arXiv1110.5462B/abstract target=ref> Bonomo et al. 2011 </a>,3.02409500000,0.00002100000,-0.00002100000,0,0.0449000000,0.0010000000,-0.0010000000,0,13.45000000,0.67000000,-0.67000000,0,1.20000000,0.06000000,-0.06000000,0,1026.55000000,60.39000000,-60.39000000,0,3.23000000,0.19000000,-0.19000000,0,Mass,0.025000,,,1,,,,,1637.00,47.00,-47.00,0,0,<a refstr=BONOMO_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011arXiv1110.5462B/abstract target=ref> Bonomo et al. 2011 </a>,G0 IV-V,6041.00,143.00,-143.00,0,1.420000,0.070000,-0.070000,0,1.320000,0.090000,-0.090000,0,0.3300,0.1100,-0.1100,0,[Fe/H],4.260000,0.050000,-0.050000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h00m57.80s,285.2408288,+46d40m05.67s,46.6682411,1005.84000000,14.19000000,-14.19000000,13.9860000,0.1490000,-0.1490000,12.5490000,0.0310000,-0.0310000,13.8894000,0.0002730,-0.0002730,2014-05-14,2012-02,2014-05-14
TrES-3 b,TrES-3,0,1,1,Transit,2007,TrES,Published Confirmed,0,<a refstr=SOUTHWORTH_2011 href=https://ui.adsabs.harvard.edu/abs/2011MNRAS.417.2166S/abstract target=ref>Southworth 2011</a>,1.30618700000,0.00000072000,-0.00000072000,0,0.0227600000,0.0001600000,-0.0001600000,0,14.68379000,0.22418000,-0.22418000,0,1.31000000,0.02000000,-0.02000000,0,603.55917000,20.02329000,-20.02329000,0,1.89900000,0.06300000,-0.06300000,0,Mass,,,,,,,,,1638.00,22.00,-22.00,0,1,<a refstr=SOUTHWORTH_2011 href=https://ui.adsabs.harvard.edu/abs/2011MNRAS.417.2166S/abstract target=ref>Southworth 2011</a>,,5650.00,75.00,-75.00,0,0.823500,0.010600,-0.010600,0,0.921000,0.020000,-0.020000,0,-0.1900,0.0800,-0.0800,0,[Fe/H],4.571000,0.006700,-0.006700,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h52m06.99s,268.0291106,+37d32m46.78s,37.5463268,231.33700000,1.30300000,-1.28800000,12.3620000,0.0690000,-0.0690000,10.6080000,0.0170000,-0.0170000,12.1995000,0.0005980,-0.0005980,2016-01-12,2011-11,2016-01-14
WASP-163 b,WASP-163,1,1,1,Transit,2018,SuperWASP-South,Published Confirmed,0,<a refstr=BARKAOUI_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157...43B/abstract target=ref>Barkaoui et al. 2019</a>,1.60968840000,0.00000150000,-0.00000150000,0,0.0266000000,0.0014000000,-0.0014000000,0,13.47321800,1.08727300,-1.08727300,0,1.20200000,0.09700000,-0.09700000,0,594.34210000,66.74430000,-66.74430000,0,1.87000000,0.21000000,-0.21000000,0,Mass,,,,,1200.0000,330.0000,-330.0000,0,1638.00,68.00,-68.00,0,0,<a refstr=BARKAOUI_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157...43B/abstract target=ref>Barkaoui et al. 2019</a>,,5500.00,200.00,-200.00,0,1.015000,0.071000,-0.074000,0,0.970000,0.150000,-0.150000,0,-0.3400,0.2100,-0.2100,0,[Fe/H],4.411000,0.042000,-0.040000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h06m09.01s,256.5375549,-10d24m46.83s,-10.4130071,261.38600000,3.66300000,-3.56400000,12.6630000,0.0800000,-0.0800000,10.1470000,0.0210000,-0.0210000,12.2511000,0.0006660,-0.0006660,2018-12-11,2019-02,2018-12-13
TOI-4487 A b,TOI-4487 A,1,2,1,Transit,2025,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=YEE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250701855Y/abstract target=ref>Yee et al. 2025</a>,3.95407090000,0.00000210000,-0.00000210000,0,0.0544800000,0.0008500000,-0.0008600000,0,14.60530185,0.77341967,-0.71737476,0,1.30300000,0.06900000,-0.06400000,0,397.28550875,50.85254512,-50.85254512,0,1.25000000,0.16000000,-0.16000000,0,Mass,0.083000,,,1,1203.0000,51.0000,-47.0000,0,1639.00,17.00,-16.00,0,0,<a refstr=YEE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250701855Y/abstract target=ref>Yee et al. 2025</a>,,6206.00,90.00,-88.00,0,1.634000,0.046000,-0.046000,0,1.378000,0.065000,-0.064000,0,0.2160,0.0890,-0.0880,0,[Fe/H],4.150000,0.033000,-0.032000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h25m41.30s,306.4220814,+45d58m15.71s,45.9710306,479.14500000,6.20500000,-6.05100000,12.1090000,0.0250000,-0.0250000,10.5560000,0.0140000,-0.0140000,11.9269000,0.0001830,-0.0001830,2025-07-29,2025-07,2025-07-29
KELT-15 b,KELT-15,0,2,1,Transit,2016,KELT-South,Published Confirmed,0,<a refstr=RODRIGUEZ_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....151..138R/abstract target=ref>Rodriguez et al. 2016</a>,3.32944100000,0.00001600000,-0.00001600000,0,0.0461300000,0.0006500000,-0.0006500000,0,16.17458700,1.23299000,-0.63891300,0,1.44300000,0.11000000,-0.05700000,0,289.22530000,66.74430000,-69.92260000,0,0.91000000,0.21000000,-0.22000000,0,Mass,0.000000,,,0,,,,,1642.00,45.00,-25.00,0,0,<a refstr=RODRIGUEZ_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....151..138R/abstract target=ref>Rodriguez et al. 2016</a>,,6003.00,56.00,-52.00,0,1.481000,0.091000,-0.041000,0,1.181000,0.051000,-0.050000,0,0.0470,0.0320,-0.0320,0,[Fe/H],4.168000,0.019000,-0.044000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h49m39.59s,117.4149764,-52d07m13.61s,-52.1204471,324.68300000,2.47900000,-2.44200000,11.3900000,0.0120000,-0.0120000,9.8540000,0.0250000,-0.0250000,11.0694000,0.0004570,-0.0004570,2018-04-25,2016-06,2016-03-17
TOI-4214 b,TOI-4214,1,1,1,Transit,2025,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=YEE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250701855Y/abstract target=ref>Yee et al. 2025</a>,3.49138850000,0.00000330000,-0.00000320000,0,0.0501800000,0.0007700000,-0.0009400000,0,10.68215861,0.35868738,-0.33626942,0,0.95300000,0.03200000,-0.03000000,0,165.27077164,16.84490557,-17.16273398,0,0.52000000,0.05300000,-0.05400000,0,Mass,0.170000,,,1,1210.0000,150.0000,-110.0000,0,1642.00,47.00,-40.00,0,0,<a refstr=YEE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250701855Y/abstract target=ref>Yee et al. 2025</a>,,6370.00,220.00,-210.00,0,1.434000,0.040000,-0.038000,0,1.382000,0.064000,-0.076000,0,0.2940,0.0820,-0.0860,0,[Fe/H],4.266000,0.029000,-0.036000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h20m59.88s,110.2495104,-13d55m34.55s,-13.9262649,346.88100000,5.08800000,-4.94600000,11.7900000,0.0230000,-0.0230000,10.0360000,0.0240000,-0.0240000,11.4587000,0.0004830,-0.0004830,2025-07-29,2025-07,2025-07-29
WASP-171 b,WASP-171,1,1,1,Transit,2019,WASP-South,Published Confirmed,0,<a refstr=NIELSEN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.489.2478N/abstract target=ref>Nielsen et al. 2019</a>,3.81862440000,0.00000380000,-0.00000380000,0,0.0504000000,0.0008300000,-0.0008300000,0,10.98482000,0.78463000,-0.44836000,0,0.98000000,0.07000000,-0.04000000,0,344.52772000,29.87602000,-29.87602000,0,1.08400000,0.09400000,-0.09400000,0,Mass,0.000000,,,0,,,,,1642.00,51.00,-35.00,0,0,<a refstr=NIELSEN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.489.2478N/abstract target=ref>Nielsen et al. 2019</a>,G0,5965.00,100.00,-100.00,0,1.637000,0.091000,-0.046000,0,1.171000,0.058000,-0.058000,0,0.0400,0.0700,-0.0700,0,[Fe/H],4.080000,0.020000,-0.049000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h27m22.81s,171.8450533,-44d05m19.33s,-44.0887035,757.84000000,19.76100000,-18.79800000,12.6120000,0.0800000,-0.0800000,11.1040000,0.0210000,-0.0210000,12.4407000,0.0002010,-0.0002010,2019-09-04,2019-10,2019-09-12
HATS-39 b,HATS-39,1,1,1,Transit,2018,HATSouth,Published Confirmed,0,<a refstr=BENTO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.477.3406B/abstract target=ref>Bento et al. 2018</a>,4.57763480000,0.00000730000,-0.00000730000,0,0.0600700000,0.0005800000,-0.0005800000,0,17.59813000,1.34508000,-1.34508000,0,1.57000000,0.12000000,-0.12000000,0,200.23290000,41.31790000,-41.31790000,0,0.63000000,0.13000000,-0.13000000,0,Mass,0.275000,,,1,,,,,1645.00,43.00,-43.00,0,0,<a refstr=BENTO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.477.3406B/abstract target=ref>Bento et al. 2018</a>,,6572.00,83.00,-83.00,0,1.621000,0.085000,-0.085000,0,1.379000,0.040000,-0.040000,0,0.0000,0.0440,-0.0440,0,[Fe/H],4.158000,0.038000,-0.038000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h29m40.61s,112.4192251,-29d56m16.50s,-29.9379163,878.52100000,79.92300000,-67.78700000,12.7450000,0.0570000,-0.0570000,11.5180000,0.0230000,-0.0230000,12.6539000,0.0002010,-0.0002010,2018-04-09,2018-07,2018-04-12
